time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-02-19 14:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,54839.52,0.9064670988701795,1
2021-02-19 14:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-19 14:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,54839.52,0.9064670988701795,1
2021-02-19 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-19 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,55243.82,0.8996812249483763,1
2021-02-19 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55243.82,0.8996812249483763,1
2021-02-19 21:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,56314.58,0.8921688982784709,1
2021-02-19 21:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-19 21:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,56314.58,0.8921688982784709,1
2021-02-19 23:30:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55913.97,0.8957247416371555,1
2021-02-20 00:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,55805.28,0.895322386723197,1
2021-02-20 00:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-20 00:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,55678.15,0.8957247416371555,1
2021-02-20 03:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-20 03:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,55207.93,0.9039628827907822,1
2021-02-20 03:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55207.93,0.9039628827907822,1
